asset_id,token_name,as_of_date,price_in_usd
0,ALGO,2021-11-06,1.852933561931248
0,ALGO,2021-11-07,1.8385060628253105
0,ALGO,2021-11-08,1.870505612705967
0,ALGO,2021-11-09,2.053339951344774
0,ALGO,2021-11-10,1.9501519368374467
0,ALGO,2021-11-11,1.9343919067035515
0,ALGO,2021-11-12,2.042873082918652
0,ALGO,2021-11-13,2.1482058287447625
0,ALGO,2021-11-14,2.090558009193794
0,ALGO,2021-11-15,1.9881312296923224
0,ALGO,2021-11-16,1.9016175442555503
0,ALGO,2021-11-17,1.7361305296778238
0,ALGO,2021-11-18,1.659415024239565
