timestamp,price
1639440000000,1.3462772081939156
1639526400000,1.3807114666495806
1639612800000,1.4255586177354802
1639699200000,1.3880495166297402
1639785600000,1.3514200749482976
1639872000000,1.3772890335382133
1639958400000,1.3572514768436192
1640044800000,1.302222829184164
1640131200000,1.355455082908065
1640217600000,1.3661328797979198
1640304000000,1.4684323370070467
1640390400000,1.577958744669195
1640476800000,1.5831112830645258
1640563200000,1.6070237419099422
1640649600000,1.6707640160759085
1640736000000,1.4773949292865975
1640822400000,1.5886584295590183
1640908800000,1.7327660358993577
1640995200000,1.6632384815198198
1641081600000,1.745766988013822
1641168000000,1.6740635835778406
1641254400000,1.7909051224659271
1641340800000,1.6746200751836664
1641427200000,1.5625031151599535
1641513600000,1.5684599493153348
1641600000000,1.441527993620403
1641686400000,1.3883032535609787
1641772800000,1.4046208599409389
1641859200000,1.3700007291468204
1641945600000,1.4445380900310205
1642032000000,1.494465908231084
1642118400000,1.3595865361587156
1642204800000,1.385137138909479
1642291200000,1.382227403740091
1642377600000,1.4311004852516336
1642464000000,1.350681612536625
1642550400000,1.3184638781340712
1642636800000,1.2678365276366454
1642723200000,1.1733310986033303
1642809600000,1.0292984157790939
1642896000000,0.9521629870514645
1642982400000,0.9893040325081853
1643068800000,0.9221014777649701
1643155200000,0.9341905519439894
1643241600000,0.9282376549536681
1643328000000,0.9397365841341577
1643414400000,0.9579207008927022
1643500800000,0.9696734003711737
1643587200000,0.9454279365774729
1643673600000,0.9531818134994755
1643760000000,0.9679513445496046
1643846400000,0.9268713777561135
1643932800000,0.9319687212496222
1644019200000,1.000256898796354
1644105600000,1.0036376806945846
1644192000000,1.0254133213071603
1644278400000,1.0711831589797058
1644364800000,1.0276171947946648
1644451200000,1.038785069739097
1644537600000,0.9815001363638444
1644624000000,0.9163256597843276
1644710400000,0.9184852812440383
1644796800000,0.9000419002238893
1644883200000,0.9006196009000791
1644969600000,0.9715193457545086
1645056000000,0.981570727267665
1645142400000,0.896895505474999
1645228800000,0.8971532543995359
1645315200000,0.9011684038702414
1645401600000,0.847506648048089
1645488000000,0.7866121006590627
1645574400000,0.8115818060364286
1645660800000,0.7888601575126841
1645747200000,0.777228753881192
1645833600000,0.8298758397375874
1645920000000,0.8573291964636179
1646006400000,0.7978447451034419
1646092800000,0.8680997770448723
1646179200000,0.8554029107567046
1646265600000,0.8186909324654641
1646352000000,0.7984044128956764
1646438400000,0.7594223350300073
1646524800000,0.7741770042226367
1646611200000,0.7482238283986039
1646697600000,0.7323421412131972
1646784000000,0.7387351522661039
1646870400000,0.7684313642035996
1646956800000,0.7320485043974597
1647043200000,0.703151247928334
1647129600000,0.704328795291338
1647216000000,0.6809404738399938
1647302400000,0.7065505672460474
1647388800000,0.716795571449506
1647475200000,0.7376185547779449
1647561600000,0.742677714253009
1647648000000,0.7567733707973402
1647734400000,0.765119638718842
1647820800000,0.7415587513645111
1647907200000,0.8247764851190593
1647993600000,0.8241745698781933
1648080000000,0.8372851007122573
1648166400000,0.8907240804104861
1648252800000,0.8895169193068121
1648339200000,0.9140679595688013
1648425600000,0.9461538943589823
1648512000000,0.9079403802026672
1648598400000,0.9215390158709845
1648684800000,0.9281018971760132
1648771200000,0.9258750513906244
1648857600000,0.939483594040761
1648944000000,0.9051738636232867
1649030400000,0.9321466599189986
1649116800000,0.8828901421950622
1649203200000,0.8359190857809823
1649289600000,0.769198782398746
1649376000000,0.802088258568725
1649462400000,0.7565550443796915
1649548800000,0.7881859578499436
1649635200000,0.7564366348959007
1649721600000,0.6915141128282685
1649808000000,0.7272032950638653
1649894400000,0.7462805233194983
1649980800000,0.726669279340225
1650067200000,0.7404247456493694
1650153600000,0.7454631699975339
1650240000000,0.7107518513460597
1650326400000,0.7386248724268109
1650412800000,0.7605665630755144
1650499200000,0.7407059677767247
1650585600000,0.7184680975740002
1650672000000,0.7211985504950638
1650758400000,0.7106236007443549
1650844800000,0.7020836166747793
1650931200000,0.7039456986135004
1651017600000,0.6562999022198774
1651104000000,0.670968573215448
1651190400000,0.6980250222660831
1651276800000,0.637369370127301
1651363200000,0.5699178893927581
1651449600000,0.6056884400021749
1651536000000,0.6206035493914351
1651622400000,0.6688598491206308
1651708800000,0.7142466512016528
1651795200000,0.6365145950314303
1651881600000,0.6991340816200559
1651968000000,0.7526696398523698
1652054400000,0.725198694586116
1652140800000,0.5812633824209081
1652227200000,0.5843125618254269
1652313600000,0.44302220693675254
1652400000000,0.41855004086706826
1652486400000,0.4421090463123908
1652572800000,0.46467861546324923
1652659200000,0.49141071466470326
1652745600000,0.45792651938455703
1652832000000,0.4971542971950161
1652918400000,0.435908108522482
1653004800000,0.4474914094625655
1653091200000,0.4358735657776414
1653177600000,0.43443999123773036
1653264000000,0.44456298567498953
1653350400000,0.4158795050525258
1653436800000,0.4178429837674305
1653523200000,0.4048021284414836
1653609600000,0.3816654141360926
1653696000000,0.35948710097803577
1653782400000,0.3678912327363033
1653868800000,0.378800348463802
1653955200000,0.41953187297198363
1654041600000,0.41129955332496126
1654128000000,0.38539563620378664
1654214400000,0.39540005626631525
1654300800000,0.38147223781953704
1654387200000,0.38856942721220694
1654473600000,0.3911457241989939
1654560000000,0.4105790927324823
1654646400000,0.4000476277530973
1654732800000,0.4175636339054187
1654819200000,0.40374310345647996
1654905600000,0.36901406337219395
1654992000000,0.34694199791605773
1655078400000,0.3272222126989438
1655164800000,0.30230300888310796
1655251200000,0.30969542515746806
1655337600000,0.3399670168559316
1655424000000,0.30183659027142606
1655510400000,0.3115327504688511
1655596800000,0.29683470872169926
1655683200000,0.3144063884895217
1655769600000,0.3214001421451178
1655856000000,0.32567552725328736
1655942400000,0.3150711119558376
1656028800000,0.33607671221049384
1656115200000,0.3524487804351571
1656201600000,0.3511304587467317
1656288000000,0.33380401763076073
1656374400000,0.33029692670809774
1656460800000,0.3132690354609213
1656547200000,0.2995920864264658
1656633600000,0.3140435754659345
1656720000000,0.3058572125177352
1656806400000,0.308866391797086
1656892800000,0.3103850027067458
1656979200000,0.3202717639978669
1657065600000,0.30807360993077887
1657152000000,0.31149913270480534
1657238400000,0.3230695955494227
1657324800000,0.3179529389012859
1657411200000,0.32206111443977253
1657497600000,0.31010912150771175
1657584000000,0.29784793218747185
1657670400000,0.2940162811217842
1657756800000,0.31003103585861935
1657843200000,0.330457639115142
1657929600000,0.3276372808391129
1658016000000,0.33974356697990177
1658102400000,0.3380193980098066
1658188800000,0.35946453663743005
1658275200000,0.37158821455674623
1658361600000,0.3457023408013321
1658448000000,0.3489092926722249
1658534400000,0.3382710577962862
1658620800000,0.3361748412296408
1658707200000,0.34146288194805363
1658793600000,0.3125354549875143
1658880000000,0.311625776925902
1658966400000,0.3284954961233376
1659052800000,0.3369707540317236
1659139200000,0.3372693727012007
1659225600000,0.3377724541001773
1659312000000,0.3368291526439413
1659398400000,0.34290806951575364
1659484800000,0.3287967137629277
1659571200000,0.3280343917146124
1659657600000,0.3382954472486522
1659744000000,0.35941073880204577
1659830400000,0.35101650550811025
1659916800000,0.36454048232584974
1660003200000,0.36818525256897927
1660089600000,0.34825600047823296
1660176000000,0.3656345359781754
1660262400000,0.3628219561276206
1660348800000,0.3666684859453741
1660435200000,0.36962685759344127
1660521600000,0.36654358323425684
1660608000000,0.36039730197432757
1660694400000,0.35529245476408566
1660780800000,0.3418909319012066
1660867200000,0.332600317836798
1660953600000,0.30499018854157994
1661040000000,0.30173680687223847
1661126400000,0.3085421625898711
1661212800000,0.3040915829343026
1661299200000,0.30843991409251825
1661385600000,0.3028840167158699
1661472000000,0.30834186486401793
1661558400000,0.28348737917689176
1661644800000,0.29086618041628626
1661731200000,0.2850565138584367
1661817600000,0.2992227253263862
1661904000000,0.2921151024138562
1661990400000,0.2894547823246412
1662076800000,0.29481566534524684
1662163200000,0.30195329464741244
1662249600000,0.30336880522864257
1662336000000,0.3130984548397288
1662422400000,0.3053130338504656
1662508800000,0.2862070941752149
1662595200000,0.3002680727276327
1662681600000,0.30775474513931084
1662768000000,0.324173257532463
1662854400000,0.3225487273333192
1662940800000,0.3263596026211722
1663027200000,0.322539010792314
1663113600000,0.2970957661649365
1663200000000,0.30348279877987483
1663286400000,0.29484468724098506
1663372800000,0.2977942607055108
1663459200000,0.3122053621051813
1663545600000,0.29348836291029323
1663632000000,0.3184847466919785
1663718400000,0.33019274080398275
1663804800000,0.3384268205439849
1663891200000,0.37203711780370013
1663977600000,0.40047466449964036
1664064000000,0.38456450424713046
1664150400000,0.38795531930458876
1664236800000,0.36820869996145317
1664323200000,0.354013429918779
1664409600000,0.35046332177212497
1664496000000,0.3551475416157027
1664582400000,0.35305423977176836
1664668800000,0.3550942752621902
1664755200000,0.3556648336101502
1664841600000,0.35551678472646375
1664928000000,0.3581013009823488
1665014400000,0.35428936743705763
1665100800000,0.34945130608028746
1665187200000,0.33739580848508904
1665273600000,0.33479418190690746
1665360000000,0.33954828649472174
1665446400000,0.32050667612098177
1665532800000,0.3179294439570013
1665619200000,0.3147767443114218
1665705600000,0.31955493860471385
1665792000000,0.3179577198776408
1665878400000,0.3197014455581928
1665964800000,0.32287005444971045
1666051200000,0.3312301339612514
1666137600000,0.3204096446554501
1666224000000,0.3074786171744525
1666310400000,0.3072074954671202
1666396800000,0.31360270557541875
1666483200000,0.31454050995704314
1666569600000,0.31638530507972634
1666656000000,0.31432433127436504
1666742400000,0.33136232949857686
1666828800000,0.33923474369724593
1666915200000,0.32712772536861867
1667001600000,0.33320197328031015
1667088000000,0.33791548700671464
1667174400000,0.35790377988809485
1667260800000,0.3580126564116133
1667347200000,0.35950259711889
1667433600000,0.36217731504151207
1667520000000,0.36791012667929746
1667606400000,0.4125074904045316
1667692800000,0.4230918041536299
1667779200000,0.4059264374896127
1667865600000,0.4181412059415784
1667952000000,0.33510273609153923
1668038400000,0.2652582064829053
1668124800000,0.32330572497722065
1668211200000,0.3066597246291017
1668297600000,0.276785966525116
1668384000000,0.264313577978168
1668470400000,0.26277555902826244
1668556800000,0.2835391586050692
1668643200000,0.27817435667423074
1668729600000,0.2699258203753713
1668816000000,0.2989167116169358
1668902400000,0.30201987018283044
1668988800000,0.25879222785958367
1669075200000,0.24717042605213935
1669161600000,0.24137555278849743
1669248000000,0.24843746059563998
1669334400000,0.2436891814070401
1669420800000,0.2447018583546916
1669507200000,0.2419394211034479
1669593600000,0.24155704579887036
1669680000000,0.2371730106609235
1669766400000,0.24099415699472726
1669852800000,0.24968735255475907
1669939200000,0.24171084319784006
1670025600000,0.2451159205875555
1670112000000,0.238629040045055
1670198400000,0.24142363776414885
1670284800000,0.2374539551227331
1670371200000,0.23473963999742517
1670457600000,0.22218588599997077
1670544000000,0.2253502909445678
1670630400000,0.2267842609480772
1670716800000,0.22810475192894625
1670803200000,0.22398524336713924
1670889600000,0.21932179116291334
1670976000000,0.2240803347325219
1671062400000,0.2217228695705854
1671148800000,0.2101415443168317
1671235200000,0.18566104609118111
1671321600000,0.19561159428205488
1671408000000,0.18919288782826235
1671494400000,0.17455769575269106
1671580800000,0.1799983364266147
1671667200000,0.1732645533718723
1671753600000,0.17232249858253418
1671840000000,0.1709999185295686
1671926400000,0.1697624433545954
1672012800000,0.16626047140524972
1672099200000,0.17212655517624603
1672185600000,0.17066251654235287
1672272000000,0.16716821754293637
1672358400000,0.16528288568211358
1672444800000,0.1693156212136698
1672531200000,0.1730190734451435
1672617600000,0.17799676258782407
1672704000000,0.1813827080681118
1672790400000,0.18479926467932062
1672876800000,0.1875814610723933
1672963200000,0.1839755681444816
1673049600000,0.19000877108286407
1673136000000,0.19454958450108611
1673222400000,0.19969778531501473
1673308800000,0.20101680441100472
1673395200000,0.20437198957994707
1673481600000,0.21065110285945196
1673568000000,0.21270873033875315
1673654400000,0.22161206036914374
1673740800000,0.22967577711311354
1673827200000,0.24058781018867065
1673913600000,0.23441811143791458
1674000000000,0.23016513725215648
1674086400000,0.20960983443194664
1674172800000,0.2177749502839969
1674259200000,0.2402587453398616
1674345600000,0.2396171939813775
1674432000000,0.2468827942466448
1674518400000,0.2506654198596445
1674604800000,0.23684418706009253
1674691200000,0.24591009743014883
1674777600000,0.2460983895494854
1674864000000,0.2553473819179172
1674950400000,0.25751136495317023
1675036800000,0.2625719888484567
1675123200000,0.23992723592692453
1675209600000,0.2429143976266666
1675296000000,0.2513545270021035
1675382400000,0.2565192894968035
1675468800000,0.27138048189525354
1675555200000,0.26755529356330027
1675641600000,0.2571820248037616
1675728000000,0.2556336079601646
1675814400000,0.2791607218347159
1675900800000,0.2900070808075397
1675987200000,0.2549038626984041
1676073600000,0.2521664513070305
1676160000000,0.2577919357737831
1676246400000,0.2477151970583754
1676332800000,0.2452946323657842
1676419200000,0.25399968316463906
1676505600000,0.27320770254053994
1676592000000,0.2585816473421699
1676678400000,0.2722285702701092
1676764800000,0.2738197697498023
1676851200000,0.2779641262955112
1676937600000,0.28403742625873424
1677024000000,0.2779240005297702
1677110400000,0.27154555437758865
1677196800000,0.2690135050120433
1677283200000,0.25731091669407224
1677369600000,0.2515666461209548
1677456000000,0.25584502019944083
1677542400000,0.25581572686736886
1677628800000,0.2454389074848572
1677715200000,0.2514494681025744
1677801600000,0.2426012567743636
1677888000000,0.23380176886119813
1677974400000,0.22537114406719663
1678060800000,0.2266191828691749
1678147200000,0.22654379925526122
1678233600000,0.21809437256033126
1678320000000,0.2026684936576873
1678406400000,0.19359474660366194
1678492800000,0.1886158866790956
1678579200000,0.18809914127427715
1678665600000,0.2026024993437188
1678752000000,0.21248438167123418
1678838400000,0.2227670081392763
1678924800000,0.20616196260029343
1679011200000,0.21067460667691115
1679097600000,0.22774811776850792
1679184000000,0.21598031051388902
1679270400000,0.22211004127609374
1679356800000,0.21118516317250396
1679443200000,0.22566067769238782
1679529600000,0.21552352501689523
1679616000000,0.22140852476061956
1679702400000,0.2109799887801258
1679788800000,0.2084577870018703
1679875200000,0.21175066945803084
1679961600000,0.20118225955627517
1680048000000,0.2027997347977929
1680134400000,0.23548517114840753
1680220800000,0.2256343242641005
1680307200000,0.22576682653896746
1680393600000,0.2233186458898686
1680480000000,0.2151060976730748
1680566400000,0.21474713780690521
1680652800000,0.21826024977156414
1680739200000,0.22327220490688648
1680825600000,0.21831390161819406
1680912000000,0.21994501374587325
1680998400000,0.21694262124611502
1681084800000,0.2171325879984067
1681171200000,0.22105170009539965
1681257600000,0.22001918461388034
1681344000000,0.2155047587245885
1681430400000,0.2218973629304237
1681516800000,0.22755386937116567
1681603200000,0.23270095229810378
1681689600000,0.23455021842329263
1681776000000,0.22106088993269118
1681862400000,0.22249833521093418
1681948800000,0.19917867887643553
1682035200000,0.19119272621260228
1682121600000,0.18570359367540906
1682208000000,0.19154424079236812
1682294400000,0.18900602333078537
1682380800000,0.18575869579935553
1682467200000,0.1885686850805549
1682553600000,0.18089688445680854
1682640000000,0.18442589910689133
1682726400000,0.1843509161051876
1682812800000,0.1839911496407508
1682899200000,0.18182881250962415
1682985600000,0.17777323707087594
1683072000000,0.17942473608138676
1683158400000,0.18157261445200998
1683244800000,0.17784055084766415
1683331200000,0.18250922736705855
1683417600000,0.17597985563938134
1683504000000,0.17527134160713814
1683590400000,0.16472178457993591
1683676800000,0.16591238688446405
1683763200000,0.16951098737760448
1683849600000,0.16361661387652723
1683936000000,0.16530597743038217
1684022400000,0.1633756770612684
1684108800000,0.16378729708228779
1684195200000,0.16776963463049568
1684281600000,0.17015011699072197
1684368000000,0.1728152059794868
1684454400000,0.1661325813366085
1684540800000,0.16591881857183108
1684627200000,0.16553306435176313
1684713600000,0.1629098497539058
1684800000000,0.16262377186253368
1684886400000,0.1633360303511737
1684972800000,0.1550542644688284
1685059200000,0.15086549254264464
1685145600000,0.1507532032317364
1685232000000,0.15137671535107752
1685318400000,0.15387896536082074
1685404800000,0.1522885845874912
1685491200000,0.15189059955458872
1685577600000,0.14848243336358663
1685664000000,0.14913570840901458
1685750400000,0.15256006516862747
1685836800000,0.15215699827744808
1685923200000,0.1528031577118331
1686009600000,0.13878572996663713
1686096000000,0.13752255373140596
1686182400000,0.12585196031710072
1686268800000,0.12341962575490201
1686355200000,0.12471289328621352
1686441600000,0.11158430321263
1686528000000,0.11077594075434595
1686614400000,0.11282244997368918
1686700800000,0.11296663908902307
1686787200000,0.11324300806261053
1686873600000,0.11210993965329523
1686960000000,0.11615277231809326
1687046400000,0.11834562596055354
1687132800000,0.11504739121633435
1687219200000,0.11631132817645365
1687305600000,0.12163024278242593
1687392000000,0.1259146724044606
1687478400000,0.12503430065472557
1687564800000,0.13515248828897583
1687651200000,0.13267580165547754
1687737600000,0.13713154533763708
1687824000000,0.12931630017187967
1687910400000,0.1272310094259433
1687996800000,0.11863527244055008
1688083200000,0.12026284780664252
1688169600000,0.1214542662754345
1688256000000,0.12744529142979436
1688342400000,0.12368085848568112
1688422228000,0.1268235669432821
